1a8a33c7-39ea-420d-b7e2-af124d1d4b77	272	AJ250319.1.1495
4ddbafd1-ed42-4464-99f9-8e117ea52b93	272	AJ250319.1.1495
d2583c69-9056-48a8-942f-f008224ad7d4	272	AJ293706.1.1525
0b0827a2-ec6f-4041-b6ce-0416815404e1	256	JN872522.1.1514
2609ea27-8a13-4c3d-aea8-a2aa384e4e96	256	JN872522.1.1514
411ed174-1d41-4838-9cd4-739d3b125204	256	JN872522.1.1514
77ceb844-2be0-45d9-9f47-f015e6c8c0f9	256	JN872522.1.1514
e0b5e807-f315-4405-9e1e-bb13bd619afe	272	JN872522.1.1514
08bc132e-e04a-4dbf-aab8-6785a06975d4	256	JN872522.1.1514
2da6ef6c-9510-4fcb-95cf-2c4bb3af5105	272	JN872522.1.1514
f9e6dcc2-4055-44cf-b71d-69efa606e9a5	16	JN872514.1.1445
bee56947-aa9c-45b0-8729-a26f687bdf6e	256	JN975955.1.1465
c2fabf3b-62ec-49f5-b531-bba8107daed3	256	JN975195.1.1476
bf231f74-c774-468f-9fb7-c472cd3dd933	256	JN896360.1.1436
18c92372-4941-4bc0-97aa-39a93c4cc7af	272	JN896360.1.1436
282750a2-f7fd-4aa7-bbcd-bb74ca130889	256	JN993716.1.1514
a1a92c60-44dc-4a33-85a1-e488955e34aa	256	JN993716.1.1514
6d35d6f8-5073-428f-802f-f5e78bda2bc9	256	MF446616.1.1479
e68a165f-941d-4273-8a9d-c95216c9b66f	272	MF446616.1.1479
2ae41d15-a870-42ed-9f76-b023e9fe31db	272	MF446616.1.1479
0b0827a2-ec6f-4041-b6ce-0416815404e1	256	KY660606.1.1467
2d4dbbf5-cd17-4d65-8d7a-f825bafa7eb3	256	KY660606.1.1467
2d6d17e1-2bab-4c97-8baa-e1a33b3adee5	256	KY660606.1.1467
ae82e8e8-07fe-439b-856a-a579f4248ad8	272	KJ767319.1.1518
bee56947-aa9c-45b0-8729-a26f687bdf6e	256	KJ767324.1.1521
fa3d5883-3ae9-4b1e-b04f-0c1dd4a51c4a	272	KJ767324.1.1521
c0a6ae69-c11f-4546-903e-07dcb816631f	256	KJ769175.1.1448
0e004dee-16cb-4d1e-80c9-aecd1b78b494	256	KJ767356.1.1516
ef2e45b6-45a1-4d6b-b3c7-5f8549bc711e	256	MF470197.1.1490
2fd2665c-c088-48eb-a952-4b212e08342c	272	MF470197.1.1490
3d9acffe-11ce-4d49-b02f-010928d91a5f	256	JQ039738.1.1408
f04aeb25-e833-4c3d-9174-a9a10cd0215a	256	KJ767330.1.1517
37d1bd83-d48e-404c-92d2-dc81cebcf493	256	KJ767330.1.1517
444ca438-635e-4807-933b-a6190d5b63c6	256	KJ767330.1.1517
727ef5e6-378d-4b4b-93f4-24311dd8ca68	272	KJ767330.1.1517
67e94785-271a-472e-a75e-7e40cc079a2f	272	JQ065719.2.1441
67ba2f2b-a8dc-4868-ba25-ceff1bd22aea	272	MF503098.1.1361
872425c7-4ef8-47bf-9c2a-672306a40db3	256	MF503098.1.1361
d2583c69-9056-48a8-942f-f008224ad7d4	272	KF815461.1.1466
b600f88d-410d-4b0d-93ae-1cf8f955741a	256	KU258218.1.1470
a440e3cd-37a4-4778-991e-a4a6d05552dd	272	JX849076.1.1485
1fdcca8e-c6ad-4abf-8655-1e21e9fa22d7	256	JX849076.1.1485
f941700f-c6ef-48a9-98e6-2a41a6a390c5	272	KJ809567.1.1528
85ffa16f-4b31-47da-ad49-a01780e9b286	272	GQ844361.1.1464
53f40d94-dc0f-42db-a13a-c2d1d6dc0e35	256	GQ844361.1.1464
483014d1-d119-4a97-a761-db6ff9c0d287	256	GQ844361.1.1464
cfde60f1-7703-4272-837e-5de3c79df082	256	GQ844361.1.1464
ef1400eb-c1dc-437a-954c-623285fb5ebd	256	KU289076.1.1477
6104f8b6-da26-4c69-8d8a-8c7e318bea8e	256	KU289076.1.1477
3563fba8-c77d-4f6f-827d-d8dcc2ce3baa	272	KJ812450.1.1509
ca8d8a23-89b1-4274-9a18-83fcd7451689	272	KJ812450.1.1509
1d936c23-cbfa-4281-a534-ffe466f047d9	272	EA273514.1.1292
e795c2cb-7f98-4980-bf5f-ac82b64148d0	16	AJ308603.1.1507
5a95c015-535f-46fb-ae17-dde4898bad3a	256	AJ308603.1.1507
5b71c8f8-7379-4d8a-9bc6-43e6bdb2b559	272	AR619531.3131.4648
71725fc9-a9cf-42cf-9f73-8aeaf640a5d3	272	FJ025099.1.1467
8774da6a-1211-4006-8556-c50ddac69217	256	FJ025099.1.1467
7d50f97c-94cf-455f-ae37-94a2b94e5744	256	AJ345021.1.1446
71725fc9-a9cf-42cf-9f73-8aeaf640a5d3	272	U69637.1.1481
20ad9db3-b2f0-4c31-af3c-118dc25b1510	2048	HG799948.1.1681
e5dd24b9-5941-49c3-bee2-d6c754b4d2ab	2064	HG799948.1.1681
e91c5a27-fdd8-48a5-b8a1-d4e01366caa1	0	JQ659740.1.1448
47d976e0-bab1-4bab-bbee-d23223c5687f	272	FJ025098.1.1468
ade40db4-def5-4c28-8992-9fcac12919fd	256	JQ659937.1.1477
9c8f40fb-eee7-4f03-ae30-5b15e72c1b34	272	EU360598.1.1400
7d50f97c-94cf-455f-ae37-94a2b94e5744	256	AJ345023.1.1509
a9af1eae-c13a-43f8-9152-58933089af5d	272	EU373338.1.1524
a1a79940-d251-44fc-8694-09219ecb8b7d	256	EU373338.1.1524
4f63c5c1-fb72-4d03-8a42-0d6d7a89ef25	256	FJ189759.1.1492
e4f7dba0-b4c6-4a27-ad78-108643b06990	272	LK871644.1.1483
ac541d52-a79d-4276-8dde-bd329fe9edb1	272	LK871644.1.1483
a8321079-95f2-4481-8f9c-a2da7c7d45a0	272	LK871644.1.1483
fcf80feb-0c7e-4727-9472-fb7eef69cb33	16	KF830686.1.1361
32d36d6a-47ad-4506-94f7-3309cdb76a3d	256	KF830686.1.1361
2e9cd382-5dc4-485e-bdcb-c1aeeacb1223	256	AJ488566.1.1458
f94a84a8-d3ba-4815-a045-56ed22206abb	256	MF540662.1.1426
08abf893-561b-4212-8759-2e52b4e1fe25	272	EU420071.1.1468
f4e68ef2-e794-414a-872d-9b73c273a275	272	EU420071.1.1468
4d97779f-9d45-4667-9da8-ede729ebdade	272	FJ177533.1.1402
c26db498-eca6-42a9-b8ec-f30bd9118b4e	0	HK241175.1.1489
54f44174-4e99-4dfa-a736-70d49dce72c2	272	HK241175.1.1489
2267374a-093f-4bde-9fab-9794e527f17b	272	LM994066.1.1410
79b926c3-8bf4-4102-abc8-b0a82e4ca0a4	272	LM994066.1.1410
6ecf0650-9168-468a-b711-f1fc80cd30a6	256	LM994066.1.1410
94ffefae-2437-499d-8fac-d067acc22f05	256	LM994064.1.1410
0bff4c28-a3f0-4220-8714-0f941cb97a99	272	KC921168.1.1320
00c95f98-13fa-48ac-8bec-b418be9d43c1	256	AJ491843.1.1516
b7e9c091-2713-493f-86c6-4f28acf7d4d1	272	AJ491843.1.1516
cd6ea24f-bf7f-43df-a0b8-0e798d9b4c57	16	AJ491843.1.1516
6ecf0650-9168-468a-b711-f1fc80cd30a6	256	LM994063.1.1410
c5e244fa-d0dc-4558-a526-0cae2b4a1087	256	AJ535638.1.1486
37623a22-a052-4a72-8a4b-96748fac6fd9	272	KJ933528.1.1470
b7bf04b4-f883-47a3-90b6-49e2487db944	16	JQ304695.1.1429
ce406f5c-0cca-45dd-8a8f-ff26bc4c1e19	272	KP056549.1.1505
9340c116-32f1-40b1-8d15-32224002eaf7	272	FO117623.3590717.3592223
7fb70a24-8707-4233-88b4-66e851e2b839	256	EU481825.1.1457
5673db77-f9dd-4fa0-b6c8-c15193afa923	256	EU481825.1.1457
c4e5fbcd-71db-4566-a9c1-fa5808d47a21	272	EU481825.1.1457
a4bcfa2f-1001-437f-abfa-2e813bd06af8	272	HK240764.1.1472
d94b71ab-ff82-4543-b594-c49dfdc3a0dd	256	X71852.1.1514
9340c116-32f1-40b1-8d15-32224002eaf7	272	FO117623.2355506.2357012
00c95f98-13fa-48ac-8bec-b418be9d43c1	256	AJ509007.1.1534
b7e9c091-2713-493f-86c6-4f28acf7d4d1	272	AJ509007.1.1534
cd6ea24f-bf7f-43df-a0b8-0e798d9b4c57	272	AJ509007.1.1534
2e9cd382-5dc4-485e-bdcb-c1aeeacb1223	0	AB037000.1.1471
c26db498-eca6-42a9-b8ec-f30bd9118b4e	256	KH708004.1.1489
2b463933-ec3c-40c4-a09e-883343df4ae1	256	KH708004.1.1489
637dab61-2a1a-4a13-bd81-deb8cdee88c4	256	AY234546.1.1396
32d1d471-148a-47f4-bf97-173416438ff0	256	AY234546.1.1396
e162588c-b2e1-4da9-9423-9c9479f8056e	272	AY234546.1.1396
36dd4630-f57d-4bf2-89b7-3be37148c264	272	AY234546.1.1396
a662a6f5-0bbf-4ce4-b7c0-94d0c93e25fe	256	AY234546.1.1396
865e758d-3907-4799-8432-5e02bfff4789	16	AY234546.1.1396
3f00614e-2321-42ad-967f-80aa1c5c5c36	256	X93200.1.1452
b6866378-bab2-47bd-88d7-6a7fbdeb48be	272	X93200.1.1452
310651af-f5fd-4605-8cd0-c913fafa0a19	16	X93200.1.1452
0c6a8fed-3690-4d45-ae2f-9bdbe8e9c49c	256	AY234571.1.1447
b15ca683-b062-499a-813d-08eb85d564ec	16	AY234495.1.1429
55afe214-11f4-43e3-b701-a0d94b9bf795	272	AY234495.1.1429
bba1dc42-c675-4ee6-9244-e20ef7ff37db	256	AY234495.1.1429
e25be21b-e171-41c4-b264-3c58e8fab42b	272	KU379666.1.1471
6ecf0650-9168-468a-b711-f1fc80cd30a6	256	LM994113.1.1410
08bc132e-e04a-4dbf-aab8-6785a06975d4	256	MF573975.1.1513
c13d2e76-e6b5-4121-b3c1-159afc35e9d2	16	JQ670744.1.1343
b0e10c82-4e83-47d1-9efc-7f5d5a824c6a	256	AY234652.1.1400
54c13d6c-2270-4d5e-8d92-e4bd7c5ace92	272	AY234675.1.1454
5a2029b6-bc36-4010-9c3b-2fbadc0505d7	16	AY234675.1.1454
9032607c-8fbd-4151-837a-85415173c574	16	AY234675.1.1454
7aaa7d93-e8f0-48f5-9323-fc1cf2ec34fe	256	AY234675.1.1454
6ae64916-c310-45eb-a6bf-1f9f9bafa084	272	AY234675.1.1454
ee0bf4da-e68b-444d-86f8-613a5c7ad1f7	0	AY234675.1.1454
999b6c50-a78b-451d-a375-516f943bc68f	272	AB034711.1.1472
9677a61a-96de-4e00-af91-33de6073f6db_1	0	AY234641.1.1414
6e4d715f-2b51-4906-81ea-0e10034366ed	256	AY234641.1.1414
2127efcc-4d5e-4022-b4bc-92f470c56412	0	AY234641.1.1414
74e6b75b-b347-4e33-90d3-ac8bb50e9853	256	FN870346.1.1359
a662a6f5-0bbf-4ce4-b7c0-94d0c93e25fe	256	FN870346.1.1359
cef972fb-e293-473a-838d-375f15df7a68	272	KU356942.1.1484
2ba7c0c2-95a5-4983-ba94-b292ec786f49	256	JQ396584.1.1504
282750a2-f7fd-4aa7-bbcd-bb74ca130889	256	KU522193.1.1334
b15ca683-b062-499a-813d-08eb85d564ec	272	AY234531.1.1353
2eddd54d-0802-4e4d-b8c8-4fcb8264ef49	256	HK240840.1.1508
37c5321d-e732-4867-ad9b-d63c6531cec8	256	DQ986506.1.1524
e3fecccf-6a28-45d9-bdbf-a694277db4c9	256	LM994078.1.1410
2267374a-093f-4bde-9fab-9794e527f17b	272	LM994126.1.1410
2102b31c-f862-4e8d-a926-308f6b583fb4	256	EU571146.1.1510
8acc291b-f77d-4d4d-938c-ec4a00636b40	272	EU571146.1.1510
c33840bd-67c5-4e9d-991d-8b803955370f	16	EU571146.1.1510
9a5e5464-a6a7-47c3-8f71-4afef739c9b3	16	EU571146.1.1510
67a79c22-0f75-435a-96c6-6d45f8a2ae98	272	KJ920349.1.1519
9335a7b7-75fd-449b-b46f-d2d5dd2063e6	272	JQ723705.1.1482
96c65324-c507-418b-9b67-84ddffbab33b	256	AY234528.1.1429
6ca756f7-2c2e-4f38-aec5-e560ac67e08c	272	AY234528.1.1429
7f7adeae-1cad-46f5-8ddc-2edc5d6acab3	272	AY234528.1.1429
6eb327b0-1d22-476e-ac02-5ff2e354cf28	272	AY234528.1.1429
f1980c90-1466-499c-be27-2871490ceac3	0	AY234528.1.1429
0074734b-98e0-4ea3-9cf6-a64a3b2c7e0c	256	MF619898.1.1412
d2583c69-9056-48a8-942f-f008224ad7d4	272	KU382668.1.1412
9340c116-32f1-40b1-8d15-32224002eaf7	272	FO117623.163561.165067
147971ce-2b86-4af0-8b90-15f06a4a1209	256	MF631004.1.1504
412804cb-7d7d-478a-a47c-7ac912af9d69	256	MF631004.1.1504
dd998914-ab1f-47fe-8fec-5d5f6bc18d20	272	MF631004.1.1504
bfa94afb-aee2-4349-9c1d-1ceaeee7fe8c	272	MF631004.1.1504
02dc3338-6f1c-408e-b35e-7ff008376d08	272	MF631004.1.1504
3ba2b8cb-bb70-40d4-a906-d7e92cf8f28b	272	MF631004.1.1504
271c871b-b59d-4e4c-9761-d88bfe8aeb17	272	MF631004.1.1504
a2ad5e4d-a1bb-4bd5-81cf-56f7e961a4e0	272	MF631004.1.1504
414ff505-d269-49b0-98b5-d3dfa702b6fd	272	MF631004.1.1504
0fa0682d-ebfc-4010-8809-37c9660b568b	272	MF631004.1.1504
6ba8bac8-cf41-4781-b43a-fb87d591d30c	272	MF631004.1.1504
3e8ec08d-6277-4ffc-8f47-a5bc1f10419c	256	MF631004.1.1504
75f59436-1796-4f7e-a43e-ae4f6ef3d8bf	272	MF631004.1.1504
1b048e83-0be1-41fc-8dcd-b184d1fad082	272	KJ950441.1.1514
e2009b71-3cdc-4fad-b319-4ee73f4da05d	256	FJ390936.1.1481
f65b1d48-b09f-491f-b8b5-812a775ecc9f	272	FJ405887.1.1482
8b9cf96c-e671-4a66-9b82-af3880dc4865	0	FJ405887.1.1482
b328a2f1-6e9a-4d5f-9568-fbdeaac4dab2	0	FJ405887.1.1482
dc346ccf-a0ee-4060-b18c-ea02cc5c5e3d	256	FJ405887.1.1482
0313698e-57b8-4f13-af0a-0137874e520b	272	FJ405887.1.1482
ba67cbab-01a7-4601-858e-65d75e547665	256	AB062817.1.1335
584be4de-59d3-4638-a011-6ba2fcbb5886	256	AB062817.1.1335
4aa81126-ecda-45a0-8485-d7a9dbab8a7b	256	AB062817.1.1335
13cd9df8-d46c-4aa1-af32-68b1ee499797	272	AB062817.1.1335
6ffdba3b-8e59-4654-ac31-fad1e7eff23e	272	AY266097.1.1520
93224195-d23b-450a-9f45-72578e5de024	256	FJ390939.1.1481
e5bf53f0-0e44-4a6c-a5a2-e0fb9db959b2	256	AB037003.1.1476
47d976e0-bab1-4bab-bbee-d23223c5687f	272	FJ390899.1.1481
c55a109f-76a9-4981-8f3c-66011a3e76d5	256	DQ995657.1.1495
4e25941b-9889-4320-8d46-9029edd8ba84	256	DQ995657.1.1495
fde3e0ac-9a69-42ad-b693-6e58a93ad344	272	DQ995657.1.1495
7ed3a200-5cf1-4125-bd43-f6863d7c3d4a	16	DQ995657.1.1495
76e33a46-cf79-4135-8c0c-b77709300295	272	DQ995657.1.1495
b3f106d3-c4da-40be-aa7c-8c962db61ef9	272	DQ995657.1.1495
3766ccec-2395-4a1f-b1ee-962417b04695	272	DQ995657.1.1495
e871ab53-9c7f-4e1f-87df-8019760b80e5	256	DQ995657.1.1495
48f61ee7-4fee-4608-91a7-f781c2b5be1e	16	JQ349504.1.1470
247b7282-04e1-4fdd-a1e7-91a798852071	256	X93197.1.1478
6634dfbf-0a02-4574-a02c-d1e12ebb1d8a	272	Z94804.1.1410
c252349f-c2dc-4b9e-be0e-0d51984fcc87	256	AY234449.1.1336
5c643768-2ef8-42c0-ac81-6c5135cf09bc	256	AJ969432.27.1502
e2009b71-3cdc-4fad-b319-4ee73f4da05d	256	JQ349505.1.1484
5c643768-2ef8-42c0-ac81-6c5135cf09bc	256	EU685334.1.1450
cef972fb-e293-473a-838d-375f15df7a68	272	KM000835.1.1511
c55a109f-76a9-4981-8f3c-66011a3e76d5	0	JQ617901.1.1492
4e25941b-9889-4320-8d46-9029edd8ba84	256	JQ617901.1.1492
fde3e0ac-9a69-42ad-b693-6e58a93ad344	16	JQ617901.1.1492
7ed3a200-5cf1-4125-bd43-f6863d7c3d4a	272	JQ617901.1.1492
3efc8247-98e7-455c-8f17-04ff099502c3	272	JQ617901.1.1492
76e33a46-cf79-4135-8c0c-b77709300295	272	JQ617901.1.1492
27091fd8-79a9-4f2c-93ac-270b6e6a7ba3	272	JQ617901.1.1492
9f7f4ab2-bdef-4b1c-8210-fe2773e0c5d9	272	JQ617901.1.1492
b3f106d3-c4da-40be-aa7c-8c962db61ef9	272	JQ617901.1.1492
3766ccec-2395-4a1f-b1ee-962417b04695	16	JQ617901.1.1492
e0b9d746-0834-4122-a4d3-7fc031896c1b	256	JQ617901.1.1492
e871ab53-9c7f-4e1f-87df-8019760b80e5	256	JQ617901.1.1492
151fe024-9ed7-4e67-afd8-b3a170c72c36	0	JQ617901.1.1492
5f5c1056-8c5f-494a-94bb-461e2ab1fb0b	272	KY908234.1.1309
d09194cb-e9f6-42b0-a801-456dfea8e87d	256	KY908300.1.1343
fd6b702c-7e6f-4603-b5a2-5c6fc2dcba99	256	DQ985069.1.1481
59f04dc2-089c-47a2-97f0-e44efc1361ed	256	FJ390934.1.1481
588e870a-d898-4d63-9395-f4b8c1054e8a	256	FJ390934.1.1481
b2ce64fc-87fb-4fb3-99b3-d35a7810d910	272	FJ390934.1.1481
91a60dce-c650-4990-9ba1-f68398a7e4fd	256	Y14693.1.1525
73f9e080-e9cd-465b-8a76-84461db64b20	272	Y14693.1.1525
b8f568ac-ffab-497c-a81b-1a6f1e05a0c8	256	FJ423552.1.1477
b381fb82-e467-4f0b-b8ac-c30456ecda4b	16	FJ423552.1.1477
f9b98bda-a4f4-48fb-9828-c5b5166dbf10	256	FJ423552.1.1477
fbbbcd3b-e019-4b8b-83f7-cd14a76799af	16	FJ423552.1.1477
b6340d07-9401-46e1-814e-a4b6b1c2281a	272	LN626276.1.1307
d84bcfb5-e459-42f6-88a1-01f5e61d21b5	256	AJ748837.1.1529
64ce5fe4-6e94-426a-a1b4-76cf3544de96	272	AJ748837.1.1529
b8294023-d798-48ba-a30d-323875e3c24c	272	AJ748837.1.1529
5638466f-a189-43bb-a456-7729d1007994	256	AJ865866.1.1448
0f81b2b1-7bca-453f-88ec-54550bbac9f8	256	AJ865866.1.1448
e2009b71-3cdc-4fad-b319-4ee73f4da05d	256	FJ390910.1.1479
a8592cf6-0951-4090-98c1-f7792a6aaee4	256	FJ527652.1.1504
5fe32ffd-13f7-4a46-95b8-120e54d859fe	256	FJ527652.1.1504
b6ec3633-ad57-4f8d-bd84-91d9640d766f	16	JX949618.1.1394
35e0353c-99d4-45b2-91ec-57eb012804fc	272	JX949618.1.1394
49dd1a9c-e214-47cb-975e-395af0cc4b85	272	Z46664.1.1494
e795c2cb-7f98-4980-bf5f-ac82b64148d0	272	Z46664.1.1494
6773fb66-9659-4226-9a4f-5f27ff6d5def	256	Z46664.1.1494
e49c0060-d18f-406c-a984-4eb02e32511f	272	Z68094.1.1486
f07bcdb9-9826-434d-bd73-dc4f88da13dc	256	JQ806737.1.1328
66d448b5-ebb4-4487-b2d5-cc5a925e4cec	256	KH708972.1.1489
79137164-9b56-4afb-a182-f82b415ebd7b	256	AJ865859.1.1423
ef6cc979-5bab-4b38-9290-a09a781a206d	272	AJ865859.1.1423
dc30f34c-9f0c-47e2-a2dc-f5eafc2b5573	0	FJ418920.1.1336
79137164-9b56-4afb-a182-f82b415ebd7b	0	AJ865857.1.1441
ef6cc979-5bab-4b38-9290-a09a781a206d	272	AJ865857.1.1441
1defd03d-51c1-4e01-843f-fc399d41bc23	256	AB128876.1.1513
dd9e39bf-f908-439e-b74f-05a56a1b384f	256	AB128876.1.1513
57de6317-8f3c-41ad-b251-6c0a3891b4be	256	AB128886.1.1517
6c347293-f9ae-4454-ad69-7dfe137bfa02	256	KM083618.1.1550
aa26c448-333a-4752-9dfe-fa13f8dc3689	272	KM083618.1.1550
967754ba-8574-402c-88be-ef4e7e12fece	0	KC921179.1.1385
8d110b39-3927-4fde-9952-d89407858761	256	JQ806434.1.1493
696cd2c7-9fa1-4792-abbd-5303c50f8684	0	KF853134.1.1499
fea1eba0-288e-4ba8-b3a5-616579408035	256	KF853134.1.1499
2340467d-7a74-480b-b966-c18ba68f3643	0	KF853134.1.1499
8f1c2b6d-aebe-4592-920c-a02bbbdda6a6	272	KF853134.1.1499
a9af1eae-c13a-43f8-9152-58933089af5d	16	KF853134.1.1499
a1a79940-d251-44fc-8694-09219ecb8b7d	256	KF853134.1.1499
fb9c740e-1346-42fd-af04-6593b856d8fc	256	AB179498.1.1447
c2fa3936-7724-4efc-af4f-20399fc39e85	16	AB179498.1.1447
0e9c6e3f-85ba-459e-a3e4-deee57e5cb4d	0	AB179498.1.1447
70c3fd19-01e5-4bde-b66c-92be0edacb04	0	AB179498.1.1447
37c35ac5-3b50-4688-add0-22919c800cb7	0	AB179498.1.1447
1fb90c65-946a-4297-a66a-4c07b982eb46	272	AB185612.1.1500
17923054-536a-48d9-9426-1ab87a817b68	272	KM097043.1.1399
401d75ac-1081-42e0-bc18-760d6642b850	16	KM097043.1.1399
1d936c23-cbfa-4281-a534-ffe466f047d9	272	BD356814.1.1292
fbd57afa-28a1-43a9-9040-a2b270c6c55d	0	JQ799107.1.1498
7dfe1d08-2830-47a2-a22e-6d3a4f84f738	272	JQ799107.1.1498
c715e634-ca8f-499f-8c9f-bcb528f3390a	272	JQ799107.1.1498
ef2e45b6-45a1-4d6b-b3c7-5f8549bc711e	256	JQ799107.1.1498
f94a84a8-d3ba-4815-a045-56ed22206abb	0	JQ799107.1.1498
b5a5ed9b-0e77-495e-84b1-3daea4370020	272	KU360133.1.1407
c9646436-365c-42b4-908d-6a19c9ec3fcd	272	KU360133.1.1407
a8592cf6-0951-4090-98c1-f7792a6aaee4	256	FJ527654.1.1503
5fe32ffd-13f7-4a46-95b8-120e54d859fe	256	FJ527654.1.1503
f2d823f7-29b6-4a3a-b4aa-e007bb6ac458	256	EU780204.1.1401
a435b813-52dd-43c8-a04d-7f570fbbc95d	272	KY908519.1.1455
cf896449-3e52-4018-91c1-83f83b8e5e67	16	FJ499315.1.1478
b9493617-4bbc-4b10-aa0d-e4b807f9eb77	256	HM001284.1.1484
3843ce07-e93e-4eff-9420-03024cdfee21	256	HM001284.1.1484
615fae75-b3f2-4147-9e08-e615a7597b9b	272	HM001284.1.1484
6bc30448-d02d-4155-9b2e-6d0d6090083e	272	AJ345020.1.1513
019e919b-51da-4b3f-b3ce-3b7cb03c630c	272	FJ514933.1.1449
37aa014b-d6d6-42c8-ab33-91d4849c21e2	256	JQ608328.1.1478
1b048e83-0be1-41fc-8dcd-b184d1fad082	16	FR667180.1.1473
c57e817b-1568-4740-b89e-52afcbad4771	272	FR667182.1.1474
d1fc849c-a2b8-4fee-90e0-af63a39214cd	272	FJ613603.1.1526
b7e9c091-2713-493f-86c6-4f28acf7d4d1	16	FJ613603.1.1526
ac40b012-9dbe-44a4-b189-784bde6bba96	0	LN794204.1.1523
0e022904-16b5-4e61-bc25-7626e6146924	256	LN794204.1.1523
fbd57afa-28a1-43a9-9040-a2b270c6c55d	256	KY933460.1.1517
ac40b012-9dbe-44a4-b189-784bde6bba96	256	LN794206.1.1524
6d35d6f8-5073-428f-802f-f5e78bda2bc9	256	DI020288.1.1488
4b63f368-4c35-4e34-a170-16e5dc6a6933	272	DI020288.1.1488
37623a22-a052-4a72-8a4b-96748fac6fd9	272	DI020288.1.1488
4f63c5c1-fb72-4d03-8a42-0d6d7a89ef25	256	JQ806448.1.1485
d0033c1f-fe47-4a5e-bd2f-96b4ac545e49	272	AB078055.1.1482
9c8f40fb-eee7-4f03-ae30-5b15e72c1b34	272	DQ838528.1.1451
ac40b012-9dbe-44a4-b189-784bde6bba96	256	LN794202.1.1525
0e022904-16b5-4e61-bc25-7626e6146924	256	LN794202.1.1525
6ecf0650-9168-468a-b711-f1fc80cd30a6	256	LM994111.1.1410
51d9ba09-a912-4a41-afe8-f58c216b8858	256	HK240838.1.1479
57de6317-8f3c-41ad-b251-6c0a3891b4be	256	AB128887.1.1562
cbf7a213-d817-4a3f-9a02-b558aea8556e	0	FJ560957.1.1523
bdb34469-ad06-4266-9ae3-868261c39dfc	272	AB179519.1.1505
0d514317-b27e-49ef-82d1-22a1bb4e89d1	272	AB179519.1.1505
a42b32ae-2191-4824-8b58-a474fbc6c2e0	272	AB179519.1.1505
7196bb25-7a56-4a34-b9c1-4404c530f268	272	FJ555230.1.1497
7d5f0b09-0f36-4ed3-bd50-33f33df57124	256	FJ555230.1.1497
4e09d1bc-0a35-4da9-b4fd-9dfb65195b85	256	FJ555230.1.1497
cd6ea24f-bf7f-43df-a0b8-0e798d9b4c57	272	FJ607048.1.1513
193a17c1-c795-47ff-9c1e-d688b776d7ce	256	AB073198.1.1503
f4973a2e-2fe2-420e-ae53-ec5cccdd9e41	272	X76443.1.1529
bd0ad1fe-055a-46ba-9cb9-2580fabd00aa	256	X76443.1.1529
acef0e7b-bd0d-4a76-951c-28e966a3dc6b	272	X76443.1.1529
e1fd2827-f315-4bd5-99b1-b153b452e76d	0	MF573339.1.1327
